40, Private, 271665, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 50, United-States, <=50K.
61, Self-emp-not-inc, 48846, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 55, United-States, >50K.
30, Private, 264351, Bachelors, 13, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 25, Ecuador, <=50K.
41, Private, 190205, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K.
29, Private, 254450, Assoc-voc, 11, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
28, Self-emp-not-inc, 29974, Assoc-voc, 11, Never-married, Farming-fishing, Own-child, White, Male, 10520, 0, 45, United-States, >50K.
53, Federal-gov, 40641, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K.
73, Self-emp-not-inc, 256401, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 28, United-States, >50K.
25, Private, 203833, 10th, 6, Never-married, Farming-fishing, Not-in-family, Black, Male, 0, 0, 35, Haiti, <=50K.
30, Private, 277455, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
38, Private, 176335, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
51, Private, 394690, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
23, State-gov, 71996, Bachelors, 13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0, 0, 52, United-States, <=50K.
73, Self-emp-not-inc, 110787, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, Male, 1409, 0, 2, United-States, <=50K.
37, State-gov, 157641, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
72, Private, 164724, Bachelors, 13, Divorced, Sales, Unmarried, White, Female, 0, 0, 28, United-States, <=50K.
30, Self-emp-not-inc, 173792, Some-college, 10, Separated, Prof-specialty, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
23, Private, 163595, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
27, Private, 132412, 10th, 6, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, ?, <=50K.
22, Private, 193089, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 43, United-States, <=50K.
28, Private, 190525, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
30, Private, 175878, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 42, United-States, >50K.
21, Private, 161902, 11th, 7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 211494, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 8614, 0, 40, ?, >50K.
42, Private, 89003, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K.
31, Private, 344200, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
29, Private, 62345, HS-grad, 9, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female, 0, 0, 40, ?, <=50K.
35, Private, 85799, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
27, ?, 26754, Bachelors, 13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female, 0, 0, 10, China, <=50K.
26, Private, 193347, Some-college, 10, Divorced, Sales, Own-child, White, Female, 0, 0, 28, United-States, <=50K.
45, Self-emp-not-inc, 176814, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 3411, 0, 40, United-States, <=50K.
27, Private, 336162, Some-college, 10, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
39, Private, 98975, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 8614, 0, 50, United-States, >50K.
71, Private, 150943, Bachelors, 13, Widowed, Exec-managerial, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
22, Local-gov, 131573, Some-college, 10, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 25, United-States, <=50K.
51, Private, 138852, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K.
48, Private, 35406, Assoc-voc, 11, Separated, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
48, Private, 167159, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
21, Private, 80680, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 64, United-States, <=50K.
55, Self-emp-inc, 87584, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 10, United-States, <=50K.
33, Private, 56121, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K.
35, Private, 284358, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
22, Private, 224969, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
22, Private, 209034, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K.
33, ?, 177733, 7th-8th, 4, Never-married, ?, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
19, Private, 57366, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 30, United-States, <=50K.
23, Private, 35633, 7th-8th, 4, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
29, Private, 191177, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K.
75, Private, 199826, Some-college, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 36, United-States, >50K.
54, Self-emp-not-inc, 94323, 9th, 5, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female, 0, 2163, 15, United-States, <=50K.
60, ?, 380268, Prof-school, 15, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, >50K.
90, Private, 272752, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 10, United-States, <=50K.
34, Private, 228386, HS-grad, 9, Married-civ-spouse, Craft-repair, Wife, Black, Female, 0, 0, 70, United-States, <=50K.
20, Private, 187149, HS-grad, 9, Never-married, Craft-repair, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
24, Local-gov, 335439, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K.
24, Private, 250630, Bachelors, 13, Never-married, Sales, Unmarried, White, Female, 0, 0, 45, United-States, <=50K.
45, Local-gov, 272182, Some-college, 10, Married-civ-spouse, Tech-support, Husband, Black, Male, 5013, 0, 40, United-States, <=50K.
29, Private, 108574, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, >50K.
47, State-gov, 185400, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
24, Private, 406641, HS-grad, 9, Never-married, Sales, Unmarried, White, Female, 0, 0, 50, United-States, <=50K.
29, Private, 103634, HS-grad, 9, Never-married, Protective-serv, Unmarried, White, Male, 0, 0, 35, United-States, <=50K.
46, Private, 261059, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
66, Private, 199374, Masters, 14, Widowed, Sales, Unmarried, White, Female, 0, 0, 20, United-States, <=50K.
41, Private, 405172, Assoc-acdm, 12, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, ?, >50K.
32, Private, 147654, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1902, 40, United-States, >50K.
51, Private, 129301, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K.
29, Private, 173789, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
29, Private, 212588, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
39, Self-emp-not-inc, 457453, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K.
65, Private, 187493, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 40, Germany, >50K.
57, Self-emp-not-inc, 20953, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 2129, 70, United-States, <=50K.
40, Private, 131650, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
60, Private, 290754, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, ?, <=50K.
46, State-gov, 114396, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
19, Private, 202102, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
47, Private, 318360, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 55, United-States, >50K.
39, Private, 160916, 9th, 5, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
32, ?, 913447, HS-grad, 9, Divorced, ?, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K.
30, Private, 293931, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 65, United-States, <=50K.
20, Private, 230824, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 25, United-States, <=50K.
20, ?, 358355, 12th, 8, Never-married, ?, Unmarried, White, Female, 0, 0, 35, United-States, <=50K.
62, Private, 584259, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 44, United-States, <=50K.
44, ?, 208726, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 40, United-States, <=50K.
38, Private, 185556, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, >50K.
58, Local-gov, 100054, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
44, Private, 172307, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 50, United-States, >50K.
45, Private, 30840, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Male, 27828, 0, 50, United-States, >50K.
27, Private, 147839, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 38, United-States, <=50K.
51, Private, 54465, Assoc-voc, 11, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K.
52, Federal-gov, 418640, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, Haiti, >50K.
34, Private, 222130, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
41, Private, 187336, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
30, Local-gov, 321024, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K.
44, Private, 351262, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 38, United-States, >50K.
28, Private, 181597, HS-grad, 9, Never-married, Craft-repair, Own-child, Black, Male, 0, 0, 40, United-States, <=50K.
41, Private, 694105, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
60, Private, 241013, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 40, United-States, <=50K.
44, Self-emp-inc, 223881, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, ?, >50K.
40, Federal-gov, 158796, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, Philippines, <=50K.
41, Private, 248476, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
49, Private, 191277, Assoc-voc, 11, Divorced, Craft-repair, Own-child, White, Male, 0, 0, 30, Thailand, <=50K.
26, Private, 273876, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K.
33, Private, 402848, HS-grad, 9, Married-spouse-absent, Adm-clerical, Other-relative, White, Female, 0, 0, 32, United-States, <=50K.
62, Private, 82906, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 4064, 0, 35, England, <=50K.
45, Private, 153682, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, >50K.
52, Private, 122412, Doctorate, 16, Married-civ-spouse, Prof-specialty, Wife, White, Female, 99999, 0, 35, United-States, >50K.
26, Private, 216819, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
47, Private, 189680, HS-grad, 9, Separated, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, >50K.
41, Private, 147099, Masters, 14, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
38, Private, 288158, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K.
32, Private, 146161, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
65, ?, 104454, Bachelors, 13, Widowed, ?, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
50, Private, 91475, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
32, Self-emp-not-inc, 151868, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 5013, 0, 65, United-States, <=50K.
19, Private, 118306, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
33, Private, 51543, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 60, United-States, <=50K.
