25, Private, 306908, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
34, Private, 100145, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States, <=50K.
18, Private, 183274, 11th, 7, Never-married, Other-service, Own-child, White, Female, 594, 0, 30, United-States, <=50K.
45, Self-emp-not-inc, 44671, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K.
24, Private, 354351, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
43, Private, 346189, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
49, Private, 304864, Some-college, 10, Divorced, Tech-support, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K.
68, Self-emp-inc, 505365, Bachelors, 13, Separated, Sales, Unmarried, White, Male, 0, 0, 70, Canada, <=50K.
18, State-gov, 268520, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K.
27, State-gov, 210295, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K.
18, Private, 103339, 10th, 6, Never-married, Sales, Own-child, White, Female, 0, 1719, 16, United-States, <=50K.
33, Private, 145437, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
48, Private, 56071, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
34, Private, 233729, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 50, United-States, >50K.
41, Private, 265932, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 45, United-States, <=50K.
74, Private, 154347, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 10, United-States, <=50K.
40, Private, 277507, HS-grad, 9, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male, 0, 1669, 40, United-States, <=50K.
53, Federal-gov, 172898, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, >50K.
47, Private, 182655, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 52, United-States, >50K.
20, ?, 175431, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
30, Private, 181460, HS-grad, 9, Divorced, Other-service, Unmarried, White, Female, 0, 0, 37, United-States, <=50K.
38, Private, 149771, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 3325, 0, 40, United-States, <=50K.
44, Private, 45363, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 44, United-States, >50K.
48, Private, 180010, Some-college, 10, Separated, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
36, ?, 103886, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 15, United-States, <=50K.
20, Private, 233198, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
47, Federal-gov, 124974, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K.
61, ?, 29059, HS-grad, 9, Widowed, ?, Not-in-family, White, Female, 0, 0, 12, United-States, <=50K.
34, Private, 136331, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K.
43, Private, 106900, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K.
25, Self-emp-not-inc, 314464, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
51, State-gov, 152810, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K.
50, State-gov, 76728, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 39, United-States, <=50K.
42, Private, 55854, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
17, Private, 36801, 10th, 6, Never-married, Other-service, Own-child, White, Female, 0, 0, 18, United-States, <=50K.
51, ?, 243631, HS-grad, 9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male, 2105, 0, 20, South, <=50K.
46, Local-gov, 155654, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
51, Private, 173987, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 48, United-States, >50K.
18, Private, 115725, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 12, United-States, <=50K.
21, Private, 154556, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 15, ?, <=50K.
33, Self-emp-not-inc, 234976, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K.
27, Private, 122913, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
36, Local-gov, 187411, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, >50K.
31, Private, 193285, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
27, ?, 96219, HS-grad, 9, Separated, ?, Unmarried, White, Female, 0, 0, 50, United-States, <=50K.
20, Private, 117767, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
45, Self-emp-inc, 81534, HS-grad, 9, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K.
22, Private, 202125, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K.
40, Local-gov, 225660, Bachelors, 13, Never-married, Protective-serv, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
25, State-gov, 203279, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 20, India, <=50K.
40, Self-emp-not-inc, 151960, Some-college, 10, Divorced, Craft-repair, Unmarried, White, Female, 0, 0, 38, United-States, <=50K.
48, Private, 368561, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 37, United-States, >50K.
30, Private, 202046, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K.
61, Private, 197286, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K.
49, Self-emp-not-inc, 285570, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K.
22, Private, 380899, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
19, Private, 325217, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 32, United-States, <=50K.
26, Private, 111058, Bachelors, 13, Never-married, Sales, Own-child, White, Male, 0, 0, 50, United-States, <=50K.
27, State-gov, 162312, Some-college, 10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 50, South, <=50K.
41, Self-emp-inc, 136986, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
33, Federal-gov, 97654, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K.
56, Private, 229116, Some-college, 10, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 32, United-States, <=50K.
43, Private, 159549, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 40, United-States, >50K.
29, Private, 195760, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 35, United-States, <=50K.
44, Self-emp-inc, 277788, 11th, 7, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, Portugal, >50K.
37, State-gov, 120201, Some-college, 10, Divorced, Adm-clerical, Own-child, Other, Female, 0, 0, 40, United-States, <=50K.
24, Private, 236601, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 2339, 43, United-States, <=50K.
65, ?, 94809, HS-grad, 9, Widowed, ?, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
38, Private, 219757, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
35, Local-gov, 160728, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K.
39, Private, 308945, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 50, United-States, <=50K.
47, Self-emp-not-inc, 185859, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 3103, 0, 60, United-States, >50K.
47, ?, 163748, Masters, 14, Divorced, ?, Unmarried, White, Female, 0, 0, 35, ?, <=50K.
51, State-gov, 48358, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 52, United-States, >50K.
38, Federal-gov, 77792, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 56, United-States, <=50K.
44, Private, 114753, Some-college, 10, Widowed, Tech-support, Unmarried, White, Female, 0, 0, 38, United-States, <=50K.
24, Private, 234259, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
41, Private, 152617, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
51, Private, 204567, Assoc-voc, 11, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 45, United-States, <=50K.
60, Self-emp-not-inc, 145209, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, <=50K.
40, Private, 240698, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
72, ?, 195181, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 32, United-States, <=50K.
27, Private, 299536, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 55, United-States, <=50K.
36, Private, 238802, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 48, United-States, >50K.
44, Private, 150519, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
33, State-gov, 237903, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
53, Self-emp-not-inc, 257940, 7th-8th, 4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
43, Private, 383670, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1902, 40, United-States, >50K.
44, Private, 179666, Assoc-acdm, 12, Never-married, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 259727, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States, <=50K.
52, Federal-gov, 277772, Some-college, 10, Divorced, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
51, Self-emp-not-inc, 67198, Assoc-acdm, 12, Widowed, Prof-specialty, Unmarried, White, Female, 0, 0, 50, United-States, <=50K.
41, Private, 22419, 9th, 5, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, 0, 0, 84, United-States, <=50K.
42, Private, 99373, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
54, Federal-gov, 147629, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 35, United-States, >50K.
31, Self-emp-not-inc, 145714, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, United-States, <=50K.
30, Private, 49358, 12th, 8, Never-married, Sales, Own-child, Black, Female, 0, 0, 40, United-States, <=50K.
21, Private, 214956, Some-college, 10, Never-married, Tech-support, Own-child, White, Male, 0, 0, 30, United-States, <=50K.
29, Private, 66172, Some-college, 10, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
37, Local-gov, 136749, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K.
27, ?, 258231, HS-grad, 9, Never-married, ?, Not-in-family, White, Male, 0, 0, 35, ?, <=50K.
19, Private, 43937, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 12, United-States, <=50K.
33, Self-emp-not-inc, 114639, 11th, 7, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
72, Self-emp-not-inc, 104090, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, Scotland, <=50K.
21, Private, 137510, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 20, Germany, <=50K.
23, Private, 123586, Some-college, 10, Never-married, Adm-clerical, Own-child, Other, Male, 0, 0, 25, United-States, <=50K.
45, Private, 293628, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, Philippines, >50K.
37, Federal-gov, 239409, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, >50K.
37, Self-emp-inc, 593246, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 50, United-States, >50K.
36, Private, 30269, Some-college, 10, Married-civ-spouse, Other-service, Wife, White, Female, 7298, 0, 32, United-States, >50K.
31, Private, 48456, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
63, Private, 153894, Assoc-voc, 11, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 24, Puerto-Rico, <=50K.
24, Private, 182117, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 28, United-States, <=50K.
29, Private, 231148, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K.
53, Private, 184176, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
